collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2013,7.1,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2013,6.1,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_X,Status: Unknown,,,,,,,,,2013,1716.4,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2013,0.5,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2013,0.3,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2013,0.8,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2013,0.7,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2014,2.7,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2014,1.6,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2014,3.7,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2014,2.3,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_X,Status: Unknown,,,,,,,,,2014,1480.5,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2014,4.4,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2014,2.8,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2014,6.0,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2014,3.3,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_X,Status: Unknown,,,,,,,,,2014,2103.9,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2014,0.6,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2014,0.3,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2014,0.9,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2014,0.8,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_X,Status: Unknown,,,,,,,,,2014,473.8,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2015,2.6,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2015,0.2,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2015,0.8,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2015,0.8,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_X,Status: Unknown,,,,,,,,,2015,4115.0,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2015,4.7,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2015,0.3,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2015,0.8,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2015,1.5,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_X,Status: Unknown,,,,,,,,,2015,6817.9,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2015,0.5,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2015,0.0,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2015,0.8,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2015,,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,FRA,France,FA:303,FRA - ADM-IR - Fichiers de la Caisse nationale de l'assurance maladie des travailleurs salariés,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_X,Status: Unknown,,,,,,,,,2015,859.7,,,,,T13:150,Coverage of occupational injuries: Compensated injuries,R1:4005_S7:57_S9:66,Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2005,0.6,,,,,T13:149_I4:216,Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees),,,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2005,1.2,,,,,T13:149_I4:216,Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees),,,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2005,0.1,,,,,T13:149_I4:216,Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees),,,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2006,0.7,,,,,T13:149_I4:216,Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees),,,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2006,1.4,,,,,T13:149_I4:216,Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees),,,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2006,0.0,,,,,T13:149_I4:216,Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees),,,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2009,0.5,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_X,Status: Unknown,,,,,,,,,2009,3340.3,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2009,0.9,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2009,0.1,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2009,,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,GBR,United Kingdom,FA:1156,GBR - ADM-IR - Labour inspectorate records,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2010,0.5,,,,,T13:149,Coverage of occupational injuries: Reported injuries,R1:4005,Repository: ILO calculations based on Eurostat data,
